date,side,level,touch_ts,touch_close,fwd_ret_15m,outcome_15m,fwd_ret_60m,outcome_60m,fwd_ret_240m,outcome_240m,outcome_1440m,fwd_ret_1440m,kind,k,pair
2021-09-07,call,15700.0,2021-09-07 00:15:00,15698.6,-0.00020383983285143792,reject,-0.0007771393627458156,reject,-0.0006624794567667847,reject,,,wall,0.0,NAS100_USD
2021-09-07,call,15700.0,2021-09-07 16:45:00,15699.4,-0.00031848350892393906,reject,-1.2739340356837658e-05,reject,-0.0016561142464043277,reject,,,wall,0.0,NAS100_USD
2021-09-07,call,15700.0,2021-09-07 16:57:00,15697.0,-0.00015289545773078395,reject,-0.0002675670510289274,reject,-0.001337835255144304,reject,,,wall,0.0,NAS100_USD
2021-09-07,call,15700.0,2021-09-07 17:20:00,15696.0,0.00025484199796133034,reject,-0.0006498470948013146,reject,-0.001388888888888884,reject,,,wall,0.0,NAS100_USD
2021-09-07,call,15700.0,2021-09-07 17:31:00,15698.4,-2.5480303725178288e-05,reject,-0.0010574326045966753,reject,-0.0015033379197880725,reject,,,wall,0.0,NAS100_USD
2021-09-07,call,15700.0,2021-09-07 18:13:00,15697.6,-0.0007262256650697463,reject,-0.00017837121598207606,reject,-0.0017582305575374324,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 02:19:00,15104.0,3.972457627110515e-05,break,-0.0006753177966102308,reject,-0.0009269067796610075,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 03:27:00,15099.2,-0.0001721945533538216,reject,0.00011921161386019286,break,-0.0012450990780968896,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 03:45:00,15096.8,0.00037093953685540804,break,0.0012850405383924013,break,-0.0021593980181229266,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 04:15:00,15098.8,0.00019869128672467262,break,0.0009007338331523673,break,0.0,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 06:29:00,15096.4,-0.00019872287432765035,reject,-0.0010598553297475055,reject,0.0006624095810920938,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 06:58:00,15099.6,-0.0005563061273146097,reject,-0.0015232191581233678,reject,-0.0006092876632494137,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 07:08:00,15093.4,-0.0005962871188731622,reject,2.650164972761715e-05,reject,0.00013250824863852984,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 08:14:00,15098.4,-0.00039739310125574967,reject,-0.0006755682721347744,reject,0.0004106395379643857,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 08:31:00,15100.8,-0.0005827505827504798,reject,-0.0008741258741258306,reject,-0.00018542063996607183,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 10:02:00,15098.4,0.00011921793037683592,break,-0.00030466804429607475,reject,-0.0010994542468076851,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 10:27:00,15101.4,-0.0005165084031943934,reject,9.270663647087396e-05,break,-0.0011919424689101898,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 10:46:00,15098.6,-0.0002119401798842402,reject,0.000781529413323101,break,0.0004636191434967962,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 11:00:00,15098.0,2.6493575308039752e-05,reject,0.0003576632666577595,break,0.0020929924493311436,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 11:04:00,15098.2,0.00010597289743130567,reject,0.0004636314262627117,break,0.0016690731345456733,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 12:31:00,15098.0,0.0008742879851635355,break,-0.0015763677308252566,reject,0.00038415684196579925,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 13:03:00,15096.2,-0.000569679786966315,reject,-0.0018415230322863518,reject,0.0002119738742198951,reject,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 13:11:00,15099.8,7.94712512748319e-05,break,-0.0008212029298401147,reject,0.0005562987589240453,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 13:25:00,15096.2,-0.00021197387422000613,reject,-0.001139359573932519,reject,0.0006624183569374775,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 13:38:00,15093.4,-0.000569785469145434,reject,0.00021201319782160333,reject,0.0013913366107041192,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 13:56:00,15097.4,-0.0006623657053532739,reject,0.0010862797567792182,break,0.0010332905003511694,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 14:07:00,15097.6,-0.0006888512081389964,reject,0.001960576515472656,break,0.001708880881729602,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 14:38:00,15096.6,0.0008876170793423732,break,0.0003312004027395954,break,0.001828226223123064,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 15:45:00,15096.8,-0.0010598272481585624,reject,0.0012055534947803537,break,0.0020136717715013575,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 16:08:00,15098.4,0.0,reject,0.0007682933290944494,break,0.003629523658136069,break,,,wall,0.0,NAS100_USD
2021-10-15,call,15100.0,2021-10-15 16:27:00,15101.6,0.0007151560099591947,break,0.00037082163479373875,break,0.0034301001218413063,break,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 08:03:00,15097.6,0.00023844849512499877,break,-0.0009802882577364391,reject,0.0,reject,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 08:43:00,15095.4,-0.00014573976178167136,reject,-0.0004504683545980548,reject,0.0006757025318970822,break,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 08:55:00,15096.6,-0.0008213769987943653,reject,-0.0005431686604930874,reject,-0.001656002013698421,reject,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 09:24:00,15097.2,-0.0003179397504173842,reject,-0.0015234613040828737,reject,-0.0006491269904354002,reject,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 11:04:00,15097.6,0.0012849724459516043,break,0.0002914370495972207,break,0.006398367952522355,break,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 13:30:00,15084.2,0.002744593680805041,break,0.005462669548269128,break,0.011879980376818144,break,,,wall,0.0,NAS100_USD
2021-10-18,call,15100.0,2021-10-18 13:38:00,15097.0,0.00341789759554878,break,0.0037888322183214918,break,0.011194277008677256,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 11:09:00,15697.4,-0.00036948794067803714,reject,-0.0007771987717710704,reject,0.0028030119637647566,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 11:36:00,15696.2,-0.00010193550031223353,reject,-0.00024209681324149912,reject,0.0038735490118626537,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 11:44:00,15699.2,-0.00089176518548717,reject,-0.0011592947411332988,reject,0.004331430900937683,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 12:20:00,15699.8,-0.0006114727576146395,reject,-0.0013630746888495526,reject,0.004038268003414114,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 12:30:00,15698.6,-0.0008790592791714236,reject,-0.0005732995298943777,reject,0.003669116991324106,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 13:32:00,15686.0,0.0004972587020273256,reject,0.0024352926176207657,break,0.004016320285604946,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 13:45:00,15698.8,-0.001388641170025684,reject,0.0030702983667540984,break,0.0031849568119857175,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 13:48:00,15695.4,-0.00042050537100046803,reject,0.0037208354040036973,break,0.0031091912280032385,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 14:07:00,15698.0,0.0005860619187159077,break,0.0024716524398011863,break,0.003567333418269758,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 14:19:00,15700.4,0.0015158849456065049,break,0.004178237497133752,break,0.0037960816284936527,break,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 22:00:00,15700.4,-0.00030572469491219056,reject,-0.0007897887951898719,reject,,,,,wall,0.0,NAS100_USD
2021-10-28,call,15700.0,2021-10-28 22:19:00,15697.8,-5.096255526249038e-05,reject,-0.000917325994725382,reject,,,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 13:41:00,15691.4,0.0004078667295461802,reject,-0.0004078667295460692,reject,0.00720139694354871,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 13:45:00,15682.2,0.00048462588157272,reject,0.00105852495185621,reject,0.007562714415069172,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 13:48:00,15700.4,-0.0005859723319150412,reject,0.0005859723319152632,break,0.005617691269012237,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 13:52:00,15699.0,0.0007006815720747017,break,0.0009299955411172789,break,0.00621695649404419,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 14:05:00,15706.0,0.00015280784413596038,break,0.00040748758436270904,break,0.006061377817394575,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 14:19:00,15695.2,0.0003695397318925764,break,0.0029690606045158496,break,0.006435088434680658,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 14:29:00,15693.8,0.00028036549465393357,reject,0.0033516420497265997,break,0.005581822120837465,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 14:34:00,15701.0,0.0005986879816572976,break,0.0034902235526399483,break,0.005362715750589109,break,,,wall,0.0,NAS100_USD
2021-10-29,call,15700.0,2021-10-29 14:44:00,15698.2,0.0005860544521028022,break,0.003248780114917693,break,0.006344676459721477,break,,,wall,0.0,NAS100_USD
2021-12-07,call,16000.0,2021-12-07 08:01:00,16002.6,0.0023996100633647544,break,0.0057865596840513955,break,0.007898716458575539,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 06:00:00,15098.0,0.001079613193800455,break,0.0005033779308518671,break,0.011445224533050746,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 06:03:00,15098.4,0.001125947120224735,break,-0.0005695967784665745,reject,0.011206485455412585,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 07:04:00,15099.8,3.973562563741595e-05,break,-0.00027814937946191165,reject,0.0123710247817852,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 07:16:00,15099.5,-0.0007748600947051765,reject,0.0015033610384449503,break,0.011132818967515501,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 07:33:00,15099.4,-0.0008742069221292503,reject,0.0030994609057313216,break,0.010040134045061322,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 07:40:00,15097.0,-0.0005299066039610167,reject,0.0045704444591641025,break,0.011260515334172272,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 07:59:00,15100.0,0.0017615894039735291,break,0.0071920529801323685,break,0.012251655629138991,break,,,wall,0.0,NAS100_USD
2022-01-19,call,15100.0,2022-01-19 08:05:00,15117.2,0.00041012885984170744,break,0.006826661021882341,break,0.011020559362844962,break,,,wall,0.0,NAS100_USD
2022-01-20,call,15100.0,2022-01-20 03:17:00,15097.3,0.0001523451213132354,reject,0.002404403436376157,break,0.004047081266186803,break,,,wall,0.0,NAS100_USD
2022-01-20,call,15100.0,2022-01-20 08:33:00,15104.4,-0.0014432880485155675,reject,0.0026085114271336973,break,0.003297052514499077,break,,,wall,0.0,NAS100_USD
2022-01-20,call,15100.0,2022-01-20 08:50:00,15099.8,0.0009801454323898895,break,0.003165604842448211,break,0.0030331527569902317,break,,,wall,0.0,NAS100_USD
2022-01-20,call,15100.0,2022-01-20 09:11:00,15100.0,0.0010993377483443645,break,0.002821192052980148,break,0.0038543046357615296,break,,,wall,0.0,NAS100_USD
2022-02-01,call,15100.0,2022-02-01 21:15:00,15091.6,0.0019944869993904213,break,0.0025245832118530043,break,,,,,wall,0.0,NAS100_USD
2022-02-01,call,15100.0,2022-02-01 21:17:00,15088.6,0.0020412761952732783,break,0.0026775181262674863,break,,,,,wall,0.0,NAS100_USD
2022-02-01,call,15100.0,2022-02-01 21:24:00,15099.0,0.003205510298695202,break,0.0019339029074774139,break,,,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 14:44:00,15098.4,0.0007020611455519354,break,-0.0005166110316324746,reject,-0.00031791448100459974,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 14:51:00,15094.0,0.0028223135020537526,break,0.00013250298131706195,reject,-0.002292301576785505,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 14:54:00,15107.4,0.0040112792406370446,break,-0.0031375352476269436,reject,-0.002541800706938324,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 14:58:00,15104.2,0.0017346168615350877,break,-0.00293957971954828,reject,-0.0018935130625918895,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 15:19:00,15114.0,-0.00349344978165933,reject,-0.007833796480084643,reject,-0.0025803890432711807,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 15:45:00,15112.0,-0.003930651138168373,reject,-0.00870831127580729,reject,-0.00017204870301745778,break,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 15:49:00,15100.6,-0.004291220216415259,reject,-0.007099055666662246,reject,0.0017747639166654228,break,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 17:45:00,15100.2,0.001748321214288584,break,-0.0003708560151521878,reject,-0.014688547171560762,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 18:05:00,15091.0,-0.00015903518653503923,reject,0.00041084089854881434,reject,-0.014651116559538768,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 18:15:00,15096.4,-0.0018414986354362561,reject,-0.002835113007074508,reject,-0.016427757611086058,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 18:39:00,15095.8,-0.0017753282369930012,reject,-0.00021197949098417102,reject,-0.019475615734177665,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 18:46:00,15094.6,-0.0009539835437838429,reject,0.0009937328581082205,break,-0.02080214116306489,reject,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 19:04:00,15094.6,-0.0012984776012614496,reject,0.0022789606879281,break,,,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 19:34:00,15104.0,0.0015492584745762095,break,0.0022245762711865513,break,,,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 19:40:00,15111.0,0.0004632387002845295,break,0.0009132420091324533,break,,,,,wall,0.0,NAS100_USD
2022-02-02,call,15100.0,2022-02-02 20:02:00,15092.4,0.002385306511886842,break,0.0015371975298825724,break,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 00:04:00,14688.4,-0.0030772582446011443,reject,-0.002001579477683091,reject,-0.001416083439993443,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 04:22:00,14701.5,0.0011495425636840473,break,0.00018365472910941705,break,-0.003026902016801003,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 05:48:00,14698.0,0.0010749761872363983,break,0.0007143829092393084,break,-0.0028575316369574555,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 05:51:00,14695.5,0.0017488346772822627,break,0.0009050389575040452,break,-0.002960089823415335,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 06:42:00,14697.6,0.001387981711299835,break,0.0027079251034181073,break,-0.0018506422817331503,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 11:36:00,14698.6,-0.000993291878138125,reject,0.0009524716639679465,break,0.004871212224293542,break,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 12:02:00,14704.5,0.001870175796524931,break,0.002971879356659546,break,0.0025638410010542234,break,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 14:34:00,14687.8,0.003717370879233073,break,0.005473930745244493,break,-0.001974427756369246,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 16:12:00,14693.0,-0.0001905669366364382,reject,-0.005717008099094811,reject,0.0021370720751376915,break,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 16:26:00,14692.2,-0.005404228093818575,reject,-0.004587468180395127,reject,-0.0013612665223724507,reject,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 19:29:00,14699.6,0.0007075022449589685,break,-0.003428664725570685,reject,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 19:34:00,14697.8,-0.00021771965872441346,reject,-0.0032521874021962383,reject,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 19:41:00,14696.8,0.00028577649556371654,break,-0.006994719939034333,reject,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 19:55:00,14696.0,0.000762112139357729,break,-0.011390854654327653,reject,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 20:02:00,14699.0,0.0015103068235935435,break,-0.007170555820123825,reject,,,,,wall,0.0,NAS100_USD
2022-02-07,call,14700.0,2022-02-07 20:09:00,14700.0,-0.0011700680272109798,reject,-0.006993197278911567,reject,,,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 16:31:00,14697.6,0.0009253211408666306,break,0.001932288264750781,break,0.0010886131069018923,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 16:36:00,14699.0,0.00024491462004228026,break,0.0025307844071025265,break,0.0017552214436356017,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 16:55:00,14703.0,-0.0012786506155205712,reject,0.002679725226144347,break,0.005223423791063109,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 17:20:00,14692.8,0.0029674398344767816,break,0.00010889687465964748,reject,0.004301426549058185,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:18:00,14709.2,6.798466266011438e-05,break,-0.0006390558290050308,reject,0.003997498164413971,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:21:00,14702.2,0.0011290827223136013,break,-0.0023125790697990922,reject,0.004924433078042689,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:28:00,14695.6,-0.0010615422303275057,reject,-0.0030213125017011233,reject,0.006614224665886237,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:40:00,14694.0,-0.00035388593983942673,reject,-0.002858309514087387,reject,0.005757452021233123,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:46:00,14695.2,0.00039468670041920006,break,-0.0029261255375905293,reject,0.006001959823615843,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 18:58:00,14697.4,0.0010886279205846172,break,-0.003116197422673328,reject,0.00575612013009108,break,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 19:17:00,14700.8,-0.003142686112320381,reject,0.0012108184588595083,break,,,,,wall,0.0,NAS100_USD
2022-02-08,call,14700.0,2022-02-08 20:11:00,14709.2,-0.00013596932532022876,break,0.003399233133005275,break,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 20:38:00,14693.0,-0.0017695501259102908,reject,-0.0001905669366364382,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 20:40:00,14693.4,0.002164237004369296,break,-0.00028584262321851295,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 20:55:00,14725.2,-0.0015076195909053958,break,-0.0017113519680548306,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 21:02:00,14696.0,-0.0006804572672836073,reject,0.0002041371801850822,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 21:04:00,14699.2,-0.0015647110046804746,reject,-0.00020409273974097975,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 21:13:00,14698.0,-0.0017417335691931601,reject,0.0007007756157300093,break,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 21:55:00,14700.0,0.00010204081632658735,break,-0.001972789115646245,reject,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 23:02:00,14699.0,0.0008708075379277869,break,,,,,,,wall,0.0,NAS100_USD
2022-02-10,call,14700.0,2022-02-10 23:10:00,14701.5,0.0003809135122265772,break,,,,,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 12:31:00,14699.6,-0.0021633241720864227,reject,0.000190481373642859,break,-0.006979781762769033,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 13:14:00,14697.8,0.0002449346160651178,break,0.0007211963695246126,break,-0.007280001088598276,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 13:17:00,14697.8,0.000394616881438159,break,0.0008300561988869859,break,-0.008763216263658502,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 14:22:00,14698.8,0.0001564753585328038,break,-0.004081965874765281,reject,-0.011660815848912764,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 14:37:00,14701.1,0.002224323349953261,break,-0.0015849154144929045,reject,-0.01947473318323123,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 14:45:00,14733.2,-0.00528059077457721,reject,-0.004669725517878032,reject,-0.02644367822333238,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 15:05:00,14698.8,-0.0038370479222793463,reject,-0.002517212289438575,reject,-0.026600810950553777,reject,,,wall,0.0,NAS100_USD
2022-02-11,call,14700.0,2022-02-11 15:39:00,14690.0,-0.003022464261402291,reject,-0.009748127978216559,reject,-0.026167460857726366,reject,,,wall,0.0,NAS100_USD
2022-03-22,call,14500.0,2022-03-22 14:00:00,14502.6,0.001765200722628979,break,0.006702246493732078,break,0.009101816226056103,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 13:41:00,14487.6,0.0012424418123084813,break,0.006626356332311678,break,0.0011043927220519834,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 13:43:00,14506.2,-0.0005377011209001248,reject,0.0032262067254000826,break,-8.272324936930975e-05,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 13:55:00,14493.8,0.0024148256495881704,break,0.005464405469925104,break,0.0017938704825510854,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 14:01:00,14491.4,0.005465310459997097,break,0.0071076638558040806,break,0.0015595456615649095,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 14:06:00,14504.0,0.004081632653061273,break,0.005832873690016616,break,-0.000234418091560884,break,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 17:30:00,14495.6,0.00033113496509273865,break,0.0009382157344297593,break,-0.0024421203675597525,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 17:48:00,14497.8,0.0013933148477700552,break,0.002965967250203372,break,-0.0026762681234393515,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 18:20:00,14498.2,-0.00022071705453097223,reject,-0.001986453490778195,reject,-0.0017933260680635943,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 18:26:00,14500.0,0.0006206896551723684,break,-0.0005931034482759001,reject,-0.002027586206896581,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 18:36:00,14496.6,0.0024005628906087484,break,-0.0003587047997462012,reject,-0.001752134983375342,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 18:38:00,14499.2,0.0019449348929594379,break,-0.00017932023835798283,reject,-0.00194493489295966,reject,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:00:00,14498.6,-0.0017518932862482517,reject,-0.004152125032761855,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:24:00,14499.8,-0.0010207037338445524,reject,-0.003296597194443973,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:26:00,14491.4,-0.001849372731413057,reject,-0.002622244917675265,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:28:00,14495.0,0.00035874439461891505,break,-0.003049327354260112,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:30:00,14502.4,0.0005930052956752974,break,-0.003475286849073278,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:36:00,14491.4,-0.0017803662862110325,reject,-0.0026498474957560303,reject,,,,,wall,0.0,NAS100_USD
2022-03-23,call,14500.0,2022-03-23 19:43:00,14500.2,-0.004013737741548451,reject,-0.003420642473896951,reject,,,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 03:53:00,14499.2,0.0009517766497462166,break,0.00040691900242761925,break,0.00013793864489075602,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 13:32:00,14487.6,0.0010353681769237344,break,1.3804909025472156e-05,reject,0.010422706314365371,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 13:39:00,14489.0,0.001173303885706467,break,0.0003865001035268101,reject,0.010808199323624867,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 13:51:00,14500.8,0.0019447202912943329,break,0.0011033873993158139,break,0.010344256868586532,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 13:53:00,14501.0,0.000786152679125518,break,0.001599889662782017,break,0.010109647610509587,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 14:00:00,14495.4,0.0002483546504408185,reject,0.001848862397726192,break,0.010968997061136632,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 14:11:00,14498.6,-0.0033934310898984243,reject,0.003103747948077773,break,0.009628515856703324,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 14:34:00,14494.0,0.0024975852076722926,break,0.008858838139919945,break,0.010224920656823455,break,,,wall,0.0,NAS100_USD
2022-03-24,call,14500.0,2022-03-24 14:40:00,14482.4,0.0030934099320556463,break,0.010882174225266494,break,0.011572667513671808,break,,,wall,0.0,NAS100_USD
